classID,studentID,classGrade
1346,13733,87
1139,13733,63
1244,13733,85
1101,13733,86
1094,13733,84
1015,13733,78
1040,13734,90
1305,13734,76
1194,13734,75
1011,13734,93
1172,13734,96
1069,13734,72
1158,13734,87
1103,13734,66
1344,13735,69
1001,13735,82
1090,13735,87
1035,13735,91
1180,13735,73
1109,13735,94
1198,13735,92
1151,13735,96
1112,13736,79
1313,13736,96
1042,13736,84
1203,13736,62
1084,13736,86
1325,13736,71
1006,13736,93
1159,13736,65
1120,13737,63
1233,13737,91
1010,13737,89
1043,13737,63
1092,13737,65
1165,13737,78
1302,13737,78
1135,13737,72
1096,13738,79
1321,13738,60
1154,13738,89
1291,13738,74
1068,13738,98
1021,13738,71
1206,13738,93
1055,13738,70
1304,13739,72
1273,13739,89
1018,13739,68
1099,13739,61
1076,13739,89
1133,13739,69
1334,13739,85
1063,13739,85
1016,13740,95
1065,13740,82
1106,13740,71
1051,13740,86
1212,13740,79
1245,13740,90
1190,13740,93
1143,13740,93
1320,13741,89
1289,13741,84
1226,13741,80
1107,13741,71
1140,13741,82
1029,13741,92
1038,13741,97
1095,13741,93
1128,13742,69
1169,13742,91
1050,13742,82
1115,13742,96
1084,13742,74
1333,13742,87
1214,13742,63
1023,13742,79
1136,13743,99
1033,13743,86
1282,13743,65
1123,13743,74
1092,13743,84
1309,13743,92
1014,13743,93
1223,13743,74
1048,13744,92
1009,13744,96
1322,13744,82
1091,13744,74
1108,13744,96
1141,13744,92
1246,13744,74
1175,13744,99
1328,13745,67
1073,13745,77
1202,13745,93
1019,13745,69
1188,13745,94
1045,13745,83
1134,13745,94
1111,13745,91
1024,13746,84
1041,13746,75
1066,13746,92
1227,13746,73
1116,13746,83
1317,13746,90
1166,13746,91
1151,13746,75
1224,13747,96
1017,13747,62
1114,13747,94
1067,13747,73
1220,13747,77
1053,13747,69
1142,13747,70
1327,13747,56
1336,13748,88
1105,13748,76
1186,13748,62
1211,13748,88
1068,13748,70
1061,13748,63
1022,13748,89
1159,13748,67
1144,13749,76
1025,13749,74
1258,13749,90
1075,13749,84
1044,13749,77
1341,13749,86
1102,13749,68
1183,13749,85
1152,13750,82
1297,13750,76
1058,13750,81
1027,13750,92
1260,13750,58
1077,13750,81
1342,13750,87
1119,13750,89
1200,13751,95
1281,13751,69
1026,13751,82
1083,13751,92
1124,13751,80
1349,13751,80
1150,13751,68
1039,13751,71
1104,13752,81
1153,13752,94
1074,13752,95
1179,13752,94
1292,13752,88
1277,13752,80
1046,13752,78
1031,13752,81
1088,13753,88
1241,13753,73
1314,13753,86
1099,13753,81
1020,13753,84
1149,13753,76
1174,13753,75
1047,13753,77
1176,13754,79
1001,13754,86
1122,13754,67
1059,13754,97
1252,13754,89
1085,13754,74
1222,13754,92
1135,13754,84
1208,13755,81
1009,13755,95
1290,13755,75
1147,13755,99
1268,13755,97
1037,13755,88
1110,13755,75
1071,13755,100
1128,13756,85
1113,13756,72
1330,13756,66
1091,13756,77
1196,13756,80
1253,13756,88
1054,13756,87
1007,13756,96
1112,13757,84
1193,13757,93
1130,13757,85
1235,13757,90
1332,13757,62
1093,13757,93
1030,13757,100
1055,13757,98
1056,13758,90
1081,13758,87
1210,13758,81
1107,13758,92
1148,13758,79
1173,13758,90
1006,13758,63
1287,13758,92
1120,13759,85
1089,13759,67
1002,13759,62
1275,13759,75
1204,13759,79
1325,13759,76
1158,13759,86
1063,13759,99
1000,13760,84
1201,13760,85
1034,13760,74
1115,13760,79
1164,13760,88
1157,13760,90
1262,13760,89
1079,13760,85
1064,13761,88
1329,13761,86
1162,13761,61
1155,13761,90
1212,13761,96
1045,13761,83
1118,13761,92
1015,13761,87
1312,13762,67
1017,13762,99
1082,13762,85
1187,13762,81
1052,13762,90
1133,13762,74
1254,13762,90
1127,13762,90
1032,13763,83
1177,13763,99
1098,13763,82
1299,13763,69
1076,13763,82
1285,13763,89
1014,13763,70
1143,13763,94
1232,13764,79
1129,13764,78
1042,13764,71
1003,13764,74
1084,13764,84
1333,13764,89
1126,13764,96
1311,13764,85
1136,13765,82
1257,13765,98
1106,13765,97
1067,13765,74
1220,13765,69
1005,13765,85
1230,13765,85
1039,13765,70
1040,13766,56
1209,13766,70
1138,13766,90
1347,13766,80
1276,13766,85
1069,13766,90
1022,13766,70
1103,13766,64
1344,13767,92
1049,13767,94
1266,13767,80
1307,13767,89
1156,13767,91
1117,13767,76
1030,13767,96
1087,13767,91
1048,13768,74
1025,13768,76
1090,13768,71
1123,13768,76
1132,13768,87
1197,13768,99
1350,13768,91
1319,13768,81
1096,13769,94
1185,13769,66
1010,13769,95
1035,13769,64
1092,13769,89
1205,13769,76
1270,13769,91
1151,13769,90
1184,13770,94
1057,13770,76
1338,13770,94
1075,13770,82
1140,13770,87
1013,13770,69
1238,13770,97
1111,13770,78
1008,13771,89
1337,13771,82
1146,13771,73
1099,13771,90
1172,13771,87
1053,13771,85
1198,13771,79
1095,13771,98
1272,13772,88
1065,13772,95
1050,13772,96
1315,13772,74
1100,13772,95
1181,13772,80
1134,13772,80
1023,13772,84
1104,13773,62
1137,13773,86
1170,13773,77
1011,13773,63
1060,13773,98
1229,13773,89
1070,13773,96
1295,13773,93
1216,13774,96
1265,13774,82
1018,13774,83
1043,13774,89
1340,13774,82
1077,13774,84
1142,13774,91
1119,13774,64
1072,13775,83
1145,13775,76
1346,13775,71
1019,13775,92
1300,13775,86
1261,13775,78
1062,13775,76
1127,13775,93
1056,13776,81
1345,13776,88
1154,13776,89
1219,13776,75
1028,13776,75
1125,13776,91
1078,13776,90
1231,13776,66
1016,13777,90
1305,13777,87
1322,13777,67
1083,13777,78
1148,13777,74
1101,13777,77
1038,13777,96
1199,13777,94
1080,13778,62
1321,13778,93
1026,13778,88
1291,13778,92
1156,13778,88
1109,13778,95
1278,13778,74
1047,13778,70
1192,13779,87
1001,13779,81
1066,13779,72
1051,13779,78
1308,13779,81
1141,13779,89
1286,13779,98
1103,13779,80
1088,13780,88
1121,13780,87
1218,13780,79
1027,13780,96
1228,13780,77
1061,13780,80
1326,13780,97
1159,13780,92
1024,13781,77
1097,13781,96
1274,13781,84
1195,13781,95
1036,13781,98
1149,13781,65
1086,13781,95
1191,13781,79
1000,13782,75
1161,13782,97
1114,13782,68
1059,13782,78
1196,13782,93
1341,13782,84
1094,13782,99
1135,13782,95
1144,13783,75
1105,13783,69
1178,13783,72
1003,13783,83
1068,13783,59
1213,13783,90
1046,13783,85
1335,13783,60
1288,13784,83
1073,13784,67
1002,13784,60
1283,13784,93
1108,13784,59
1157,13784,66
1246,13784,84
1055,13784,86
1008,13785,94
1033,13785,76
1298,13785,92
1259,13785,72
1348,13785,64
1133,13785,73
1102,13785,97
1071,13785,83
1112,13786,67
1153,13786,93
1282,13786,99
1011,13786,89
1180,13786,69
1085,13786,96
1054,13786,80
1303,13786,79
1120,13787,92
1129,13787,86
1234,13787,77
1267,13787,91
1076,13787,76
1189,13787,84
1006,13787,62
1063,13787,95
1160,13788,71
1329,13788,94
1122,13788,80
1091,13788,94
1004,13788,76
1293,13788,95
1062,13788,71
1143,13788,70
1032,13789,96
1273,13789,68
1010,13789,71
1243,13789,90
1132,13789,76
1117,13789,96
1070,13789,93
1167,13789,82
1296,13790,61
1337,13790,83
1242,13790,64
1035,13790,83
1084,13790,97
1125,13790,90
1014,13790,93
1151,13790,94
1040,13791,69
1137,13791,79
1074,13791,92
1251,13791,66
1116,13791,64
1221,13791,75
1022,13791,95
1175,13791,80
1168,13792,78
1113,13792,97
1082,13792,84
1043,13792,96
1140,13792,97
1021,13792,93
1262,13792,66
1239,13792,96
1176,13793,64
1041,13793,77
1098,13793,74
1323,13793,69
1012,13793,97
1093,13793,73
1150,13793,86
1263,13793,70
1280,13794,82
1121,13794,96
1130,13794,64
1051,13794,74
1092,13794,92
1301,13794,87
1030,13794,65
1207,13794,63
1064,13795,84
1249,13795,93
1058,13795,70
1019,13795,95
1284,13795,73
1141,13795,92
1182,13795,88
1111,13795,63
1240,13796,97
1009,13796,86
1106,13796,84
1067,13796,72
1204,13796,97
1269,13796,93
1038,13796,82
1159,13796,69
1256,13797,92
1145,13797,68
1114,13797,74
1163,13797,89
1068,13797,96
1309,13797,100
1006,13797,93
1039,13797,90
1320,13798,72
1225,13798,88
1090,13798,72
1027,13798,92
1260,13798,94
1037,13798,73
1110,13798,78
1135,13798,74
1048,13799,90
1345,13799,73
1194,13799,70
1075,13799,87
1020,13799,92
1277,13799,89
1118,13799,84
1143,13799,93
1184,13800,70
1313,13800,87
1122,13800,79
1331,13800,93
1028,13800,79
1045,13800,91
1158,13800,84
1079,13800,100
1016,13801,89
1153,13801,87
1330,13801,80
1275,13801,80
1124,13801,74
1069,13801,76
1206,13801,93
1047,13801,78
1024,13802,94
1321,13802,67
1098,13802,61
1227,13802,95
1316,13802,61
1149,13802,68
1046,13802,76
1087,13802,74
1072,13803,60
1329,13803,78
1138,13803,67
1107,13803,77
1004,13803,80
1053,13803,95
1254,13803,65
1311,13803,95
1080,13804,63
1097,13804,96
1034,13804,65
1171,13804,84
1292,13804,94
1029,13804,93
1230,13804,77
1151,13804,89
1088,13805,59
1337,13805,81
1306,13805,94
1115,13805,74
1012,13805,100
1165,13805,84
1134,13805,82
1055,13805,97
1248,13806,94
1017,13806,74
1106,13806,71
1203,13806,97
1148,13806,87
1061,13806,82
1078,13806,75
1271,13806,92
1096,13807,70
1169,13807,76
1066,13807,83
1299,13807,90
1268,13807,73
1005,13807,58
1142,13807,67
1063,13807,77
1160,13808,69
1129,13808,87
1074,13808,92
1059,13808,88
1324,13808,83
1013,13808,89
1126,13808,96
1247,13808,75
1328,13809,98
1081,13809,91
1018,13809,78
1123,13809,100
1300,13809,65
1157,13809,75
1270,13809,85
1039,13809,66
1200,13810,96
1089,13810,86
1026,13810,75
1339,13810,74
1044,13810,77
1101,13810,84
1310,13810,91
1159,13810,79
1064,13811,77
1025,13811,76
1114,13811,83
1307,13811,72
1236,13811,84
1197,13811,67
1054,13811,79
1135,13811,94
1104,13812,87
1065,13812,82
1338,13812,58
1035,13812,94
1156,13812,94
1173,13812,61
1278,13812,83
1031,13812,89
1224,13813,90
1073,13813,99
1122,13813,79
1315,13813,77
1132,13813,69
1021,13813,91
1334,13813,73
1047,13813,72
1072,13814,75
1233,13814,78
1042,13814,71
1131,13814,78
1276,13814,62
1109,13814,78
1014,13814,85
1215,13814,70
1112,13815,88
1281,13815,61
1146,13815,94
1003,13815,97
1308,13815,87
1077,13815,84
1062,13815,88
1343,13815,73
1120,13816,71
1241,13816,92
1002,13816,84
1043,13816,76
1188,13816,95
1133,13816,75
1342,13816,76
1095,13816,80
1152,13817,62
1001,13817,71
1082,13817,72
1051,13817,69
1100,13817,72
1349,13817,96
1190,13817,82
1319,13817,94
1336,13818,80
1249,13818,84
1154,13818,77
1083,13818,92
1108,13818,64
1029,13818,87
1038,13818,62
1279,13818,75
1056,13819,83
1009,13819,81
1090,13819,77
1235,13819,72
1116,13819,95
1181,13819,77
1150,13819,99
1287,13819,89
1096,13820,86
1049,13820,95
1346,13820,97
1011,13820,97
1316,13820,72
1141,13820,59
1286,13820,63
1071,13820,80
1344,13821,88
1289,13821,69
1250,13821,95
1059,13821,89
1076,13821,94
1005,13821,86
1158,13821,80
1119,13821,88
1032,13822,89
1297,13822,78
1130,13822,97
1091,13822,87
1212,13822,72
1013,13822,89
1102,13822,81
1263,13822,65
1304,13823,86
1137,13823,58
1186,13823,87
1211,13823,65
1052,13823,74
1021,13823,95
1086,13823,95
1127,13823,70
1080,13824,92
1305,13824,83
1138,13824,92
1035,13824,81
1020,13824,94
1285,13824,100
1238,13824,73
1103,13824,92
1128,13825,78
1313,13825,90
1202,13825,72
1043,13825,91
1124,13825,71
1085,13825,83
1246,13825,85
1007,13825,88
1104,13826,68
1345,13826,62
1010,13826,62
1243,13826,87
1292,13826,91
1037,13826,67
1094,13826,94
1143,13826,68
1320,13827,75
1057,13827,80
1210,13827,92
1291,13827,96
1084,13827,94
1029,13827,80
1110,13827,71
1151,13827,89
1168,13828,60
1017,13828,77
1146,13828,73
1051,13828,88
1100,13828,95
1093,13828,87
1318,13828,83
1271,13828,92
1088,13829,94
1145,13829,84
1098,13829,82
1179,13829,85
1060,13829,92
1317,13829,89
1022,13829,84
1223,13829,68
1264,13830,86
1033,13830,85
1018,13830,90
1299,13830,96
1220,13830,67
1117,13830,86
1134,13830,71
1079,13830,77
1176,13831,79
1225,13831,59
1066,13831,94
1219,13831,78
1028,13831,86
1125,13831,83
1142,13831,87
1055,13831,69
1328,13832,69
1081,13832,83
1154,13832,63
1251,13832,94
1196,13832,85
1045,13832,65
1118,13832,59
1015,13832,76
1040,13833,88
1233,13833,88
1314,13833,68
1139,13833,73
1004,13833,96
1101,13833,98
1070,13833,69
1351,13833,75
1000,13834,87
1153,13834,79
1226,13834,73
1283,13834,72
1036,13834,92
1293,13834,66
1078,13834,81
1111,13834,64
1048,13835,92
1241,13835,75
1074,13835,93
1187,13835,65
1012,13835,84
1301,13835,93
1126,13835,83
1159,13835,65
1112,13836,86
1321,13836,80
1130,13836,90
1019,13836,68
1284,13836,79
1189,13836,69
1086,13836,64
1063,13836,72
1208,13837,89
1041,13837,82
1026,13837,82
1307,13837,61
1108,13837,90
1149,13837,97
1094,13837,94
1255,13837,64
1064,13838,90
1105,13838,64
1218,13838,82
1059,13838,71
1244,13838,76
1005,13838,63
1150,13838,90
1183,13838,71
1312,13839,93
1249,13839,89
1050,13839,69
1099,13839,84
1140,13839,98
1013,13839,73
1262,13839,85
1087,13839,68
1120,13840,61
1025,13840,89
1258,13840,79
1163,13840,96
1148,13840,69
1205,13840,98
1046,13840,71
1095,13840,84
1072,13841,94
1225,13841,83
1058,13841,91
1171,13841,79
1204,13841,89
1157,13841,74
1102,13841,67
1023,13841,77
1008,13842,79
1089,13842,66
1106,13842,86
1147,13842,71
1044,13842,62
1309,13842,91
1270,13842,78
1199,13842,94
1136,13843,90
1049,13843,76
1002,13843,97
1107,13843,68
1300,13843,95
1237,13843,69
1214,13843,64
1071,13843,92
1056,13844,87
1129,13844,84
1194,13844,92
1227,13844,96
1020,13844,89
1069,13844,88
1110,13844,70
1295,13844,90
1016,13845,68
1137,13845,92
1234,13845,98
1259,13845,61
1308,13845,88
1053,13845,71
1070,13845,88
1119,13845,86
1184,13846,92
1001,13846,91
1114,13846,72
1315,13846,91
1212,13846,95
1077,13846,73
1158,13846,83
1039,13846,91
1272,13847,70
1009,13847,73
1082,13847,95
1195,13847,79
1316,13847,61
1061,13847,83
1118,13847,97
1135,13847,81
1024,13848,87
1057,13848,82
1322,13848,96
1155,13848,81
1116,13848,91
1317,13848,81
1254,13848,67
1079,13848,72
1096,13849,94
1217,13849,73
1330,13849,75
1035,13849,58
1092,13849,75
1133,13849,84
1166,13849,70
1031,13849,82
1080,13850,94
1233,13850,63
1202,13850,96
1027,13850,78
1052,13850,92
1141,13850,66
1278,13850,94
1127,13850,68
1104,13851,93
1033,13851,98
1162,13851,84
1347,13851,73
1068,13851,62
1021,13851,75
1222,13851,69
1143,13851,76
1112,13852,81
1065,13852,83
1034,13852,96
1131,13852,78
1332,13852,63
1029,13852,86
1198,13852,99
1191,13852,93
1120,13853,90
1289,13853,75
1042,13853,86
1003,13853,69
1076,13853,98
1325,13853,85
1134,13853,96
1279,13853,70
1000,13854,67
1145,13854,91
1266,13854,98
1203,13854,94
1060,13854,76
1109,13854,97
1350,13854,64
1087,13854,86
1216,13855,82
1017,13855,65
1138,13855,89
1115,13855,86
1292,13855,92
1037,13855,97
1174,13855,91
1095,13855,60
1280,13856,57
1177,13856,86
1050,13856,80
1067,13856,91
1252,13856,91
1149,13856,82
1126,13856,95
1007,13856,96
1032,13857,68
1153,13857,67
1090,13857,74
1211,13857,72
1228,13857,92
1005,13857,87
1286,13857,89
1103,13857,98
1144,13858,92
1241,13858,96
1290,13858,66
1043,13858,92
1028,13858,58
1085,13858,99
1102,13858,83
1167,13858,65
1040,13859,85
1329,13859,63
1010,13859,64
1267,13859,81
1236,13859,82
1093,13859,80
1142,13859,92
1111,13859,95
1336,13860,98
1297,13860,66
1018,13860,93
1123,13860,73
1084,13860,81
1157,13860,99
1262,13860,62
1047,13860,68
1088,13861,71
1193,13861,89
1146,13861,64
1235,13861,94
1004,13861,86
1117,13861,100
1054,13861,90
1175,13861,94
1152,13862,68
1025,13862,61
1058,13862,81
1075,13862,68
1244,13862,72
1125,13862,80
1182,13862,100
1287,13862,81
1288,13863,74
1041,13863,88
1066,13863,81
1243,13863,81
1156,13863,78
1261,13863,91
1110,13863,79
1015,13863,66
1048,13864,86
1129,13864,60
1170,13864,65
1251,13864,88
1300,13864,87
1069,13864,87
1030,13864,65
1119,13864,95
1008,13865,93
1073,13865,99
1298,13865,82
1179,13865,96
1260,13865,87
1101,13865,84
1062,13865,87
1151,13865,93
1232,13866,74
1137,13866,93
1026,13866,81
1187,13866,75
1092,13866,71
1213,13866,73
1118,13866,89
1055,13866,98
1192,13867,74
1113,13867,91
1306,13867,92
1139,13867,100
1340,13867,71
1077,13867,89
1038,13867,90
1023,13867,89
1256,13868,73
1001,13868,67
1034,13868,86
1291,13868,79
1124,13868,84
1245,13868,77
1150,13868,65
1071,13868,88
1128,13869,77
1049,13869,96
1122,13869,90
1275,13869,68
1164,13869,63
1085,13869,94
1230,13869,84
1031,13869,59
1056,13870,72
1201,13870,90
1002,13870,74
1163,13870,85
1132,13870,68
1093,13870,80
1126,13870,86
1303,13870,84
1096,13871,90
1337,13871,77
1042,13871,90
1299,13871,78
1012,13871,79
1069,13871,95
1190,13871,91
1159,13871,81
1016,13872,67
1209,13872,95
1242,13872,60
1083,13872,69
1172,13872,98
1045,13872,81
1102,13872,71
1135,13872,78
1136,13873,71
1081,13873,75
1250,13873,90
1011,13873,86
1100,13873,75
1053,13873,93
1166,13873,82
1207,13873,74
1104,13874,86
1217,13874,72
1178,13874,89
1147,13874,84
1068,13874,85
1013,13874,60
1238,13874,90
1063,13874,84
1160,13875,82
1089,13875,97
1338,13875,92
1099,13875,67
1036,13875,85
1221,13875,69
1006,13875,95
1143,13875,98
1112,13876,99
1249,13876,90
1010,13876,84
1051,13876,95
1140,13876,72
1333,13876,85
1078,13876,74
1183,13876,77
1168,13877,70
1145,13877,81
1050,13877,88
1091,13877,92
1020,13877,77
1341,13877,93
1294,13877,78
1127,13877,79
1032,13878,85
1185,13878,96
1074,13878,93
1155,13878,83
1268,13878,69
1021,13878,62
1206,13878,75
1103,13878,77
1024,13879,86
1345,13879,81
1082,13879,85
1107,13879,77
1148,13879,66
1061,13879,92
1270,13879,63
1215,13879,95
1344,13880,84
1009,13880,98
1274,13880,90
1115,13880,92
1156,13880,92
1037,13880,96
1246,13880,68
1079,13880,85
1200,13881,72
1153,13881,85
1098,13881,87
1307,13881,89
1180,13881,89
1029,13881,88
1086,13881,100
1039,13881,70
1240,13882,91
1193,13882,92
1058,13882,73
1019,13882,75
1108,13882,86
1133,13882,78
1326,13882,97
1087,13882,92
1208,13883,89
1057,13883,95
1018,13883,92
1283,13883,94
1116,13883,63
1293,13883,73
1094,13883,93
1151,13883,80
1064,13884,62
1305,13884,95
1026,13884,95
1227,13884,73
1124,13884,88
1141,13884,67
1214,13884,98
1047,13884,63
1144,13885,94
1033,13885,89
1106,13885,75
1235,13885,97
1188,13885,67
1005,13885,85
1222,13885,92
1095,13885,95
1264,13886,85
1041,13886,92
1002,13886,85
1315,13886,80
1076,13886,89
1149,13886,67
1110,13886,89
1191,13886,76
1000,13887,80
1321,13887,98
1114,13887,83
1171,13887,86
1132,13887,81
1269,13887,73
1046,13887,68
1071,13887,70
1296,13888,85
1121,13888,94
1034,13888,65
1131,13888,96
1084,13888,92
1253,13888,97
1334,13888,67
1007,13888,78
1040,13889,91
1097,13889,87
1186,13889,72
1139,13889,78
1348,13889,100
1077,13889,97
1014,13889,94
1311,13889,95
1008,13890,67
1049,13890,87
1282,13890,84
1067,13890,83
1140,13890,91
1165,13890,73
1198,13890,68
1111,13890,98
1016,13891,79
1201,13891,85
1314,13891,99
1059,13891,99
1092,13891,82
1173,13891,68
1158,13891,93
1119,13891,89
1216,13892,84
1105,13892,80
1226,13892,87
1075,13892,57
1044,13892,86
1013,13892,75
1342,13892,82
1159,13892,82
1120,13893,73
1065,13893,66
1154,13893,72
1035,13893,89
1028,13893,64
1277,13893,62
1174,13893,98
1231,13893,77
1096,13894,71
1129,13894,84
1290,13894,86
1083,13894,65
1052,13894,61
1181,13894,71
1022,13894,91
1327,13894,80
1304,13895,85
1057,13895,65
1258,13895,71
1027,13895,76
1100,13895,82
1157,13895,76
1254,13895,89
1079,13895,93
1104,13896,70
1073,13896,89
1010,13896,86
1147,13896,86
1252,13896,85
1197,13896,78
1054,13896,76
1319,13896,58
1152,13897,95
1017,13897,66
1042,13897,86
1091,13897,83
1108,13897,61
1205,13897,86
1182,13897,92
1239,13897,78
1312,13898,88
1113,13898,91
1090,13898,93
1323,13898,85
1220,13898,89
1045,13898,63
1134,13898,66
1015,13898,92
1112,13899,88
1025,13899,96
1130,13899,87
1043,13899,93
1196,13899,85
1229,13899,92
1070,13899,60
1295,13899,94
1128,13900,81
1329,13900,71
1066,13900,87
1179,13900,94
1060,13900,76
1109,13900,92
1030,13900,99
1263,13900,95
1072,13901,92
1337,13901,77
1138,13901,62
1051,13901,76
1276,13901,85
1189,13901,83
1006,13901,93
1127,13901,84
1080,13902,88
1121,13902,81
1266,13902,82
1003,13902,96
1324,13902,79
1133,13902,72
1062,13902,90
1303,13902,99
1088,13903,86
1161,13903,86
1122,13903,91
1291,13903,87
1036,13903,78
1285,13903,95
1014,13903,95
1135,13903,76
1288,13904,73
1097,13904,94
1210,13904,94
1059,13904,95
1164,13904,68
1021,13904,84
1142,13904,88
1087,13904,91
1064,13905,97
1209,13905,97
1018,13905,100
1123,13905,90
1172,13905,99
1141,13905,76
1038,13905,88
1271,13905,58
1048,13906,86
1081,13906,94
1274,13906,96
1243,13906,83
1204,13906,74
1149,13906,89
1022,13906,75
1103,13906,87
1136,13907,88
1225,13907,58
1074,13907,75
1035,13907,79
1180,13907,80
1117,13907,64
1350,13907,90
1023,13907,86
1248,13908,71
1137,13908,75
1298,13908,75
1331,13908,60
1044,13908,92
1085,13908,73
1118,13908,85
1031,13908,92
1144,13909,66
1233,13909,81
1050,13909,95
1011,13909,64
1116,13909,90
1261,13909,66
1078,13909,78
1311,13909,89
1152,13910,76
1033,13910,99
1306,13910,72
1099,13910,68
1228,13910,83
1165,13910,81
1086,13910,74
1007,13910,73
1224,13911,71
1089,13911,75
1026,13911,85
1107,13911,74
1332,13911,87
1157,13911,64
1046,13911,93
1319,13911,70
1296,13912,71
1001,13912,84
1082,13912,93
1155,13912,91
1124,13912,90
1269,13912,74
1206,13912,84
1055,13912,92
1120,13913,76
1241,13913,89
1146,13913,95
1259,13913,88
1188,13913,94
1093,13913,71
1030,13913,89
1063,13913,94
1192,13914,73
1313,13914,91
1058,13914,89
1115,13914,85
1004,13914,85
1133,13914,74
1278,13914,85
1095,13914,74
1056,13915,92
1145,13915,95
1002,13915,92
1187,13915,94
1340,13915,83
1277,13915,89
1126,13915,79
1071,13915,75
1232,13916,99
1041,13916,88
1098,13916,89
1067,13916,78
1284,13916,100
1029,13916,88
1150,13916,85
1167,13916,96
1024,13917,81
1169,13917,64
1154,13917,92
1299,13917,88
1068,13917,93
1285,13917,76
1054,13917,95
1111,13917,86
1320,13918,83
1049,13918,89
1010,13918,97
1267,13918,93
1148,13918,73
1237,13918,85
1102,13918,73
1079,13918,70
1240,13919,83
1217,13919,90
1090,13919,59
1123,13919,80
1156,13919,78
1053,13919,78
1006,13919,93
1279,13919,80
1328,13920,94
1009,13920,94
1130,13920,92
1099,13920,84
1236,13920,94
1061,13920,76
1286,13920,76
1087,13920,77
1336,13921,90
1065,13921,78
1282,13921,81
1131,13921,78
1100,13921,76
1005,13921,92
1214,13921,94
1039,13921,68
1304,13922,88
1017,13922,74
1066,13922,75
1107,13922,99
1052,13922,74
1261,13922,59
1326,13922,60
1143,13922,75
1072,13923,83
1257,13923,80
1138,13923,100
1115,13923,94
1060,13923,76
1013,13923,69
1334,13923,64
1295,13923,96
1176,13924,82
1025,13924,95
1234,13924,79
1043,13924,68
1108,13924,62
1069,13924,94
1158,13924,70
1303,13924,93
1080,13925,85
1345,13925,71
1146,13925,90
1019,13925,95
1116,13925,72
1037,13925,93
1222,13925,74
1175,13925,70
1000,13926,65
1265,13926,87
1162,13926,92
1139,13926,71
1036,13926,97
1213,13926,91
1110,13926,63
1095,13926,62
1096,13927,88
1289,13927,90
1018,13927,83
1251,13927,94
1076,13927,90
1141,13927,95
1062,13927,77
1287,13927,73
1248,13928,78
1153,13928,82
1106,13928,86
1027,13928,79
1084,13928,82
1301,13928,89
1342,13928,91
1047,13928,99
1272,13929,87
1193,13929,87
1154,13929,87
1227,13929,63
1044,13929,99
1077,13929,83
1118,13929,94
1015,13929,98
1224,13930,89
1073,13930,100
1346,13930,89
1003,13930,85
1124,13930,67
1045,13930,73
1134,13930,80
1311,13930,96
1088,13931,82
1057,13931,86
1026,13931,69
1123,13931,93
1212,13931,69
1349,13931,76
1230,13931,71
1151,13931,90
1200,13932,86
1297,13932,88
1130,13932,92
1099,13932,85
1052,13932,80
1173,13932,95
1014,13932,78
1071,13932,77
1128,13933,86
1249,13933,70
1114,13933,68
1275,13933,85
1012,13933,84
1053,13933,94
1094,13933,90
1335,13933,86
1184,13934,92
1305,13934,89
1218,13934,78
1107,13934,98
1092,13934,88
1149,13934,96
1038,13934,72
1023,13934,85
1136,13935,94
1033,13935,72
1170,13935,61
1115,13935,83
1020,13935,65
1085,13935,87
1262,13935,71
1247,13935,65
1032,13936,65
1313,13936,95
1074,13936,94
1147,13936,69
1164,13936,76
1221,13936,89
1126,13936,90
1031,13936,96
1160,13937,82
1041,13937,79
1242,13937,82
1123,13937,81
1068,13937,80
1325,13937,96
1022,13937,94
1159,13937,58
1064,13938,95
1321,13938,61
1034,13938,95
1307,13938,93
1172,13938,100
1021,13938,57
1142,13938,90
1119,13938,88
1168,13939,95
1105,13939,77
1002,13939,81
1235,13939,99
1308,13939,94
1093,13939,69
1046,13939,81
1135,13939,79
1232,13940,90
1001,13940,77
1258,13940,86
1075,13940,80
1132,13940,78
1181,13940,88
1054,13940,84
1127,13940,85
1208,13941,84
1081,13941,67
1010,13941,90
1099,13941,66
1140,13941,92
1189,13941,81
1062,13941,77
1263,13941,64
1104,13942,87
1129,13942,65
1082,13942,87
1011,13942,89
1244,13942,64
1197,13942,62
1190,13942,86
1055,13942,76
1216,13943,83
1289,13943,93
1178,13943,94
1107,13943,68
1076,13943,85
1029,13943,85
1038,13943,88
1143,13943,86
1144,13944,60
1113,13944,91
1090,13944,97
1339,13944,88
1316,13944,91
1061,13944,77
1030,13944,90
1255,13944,90
1344,13945,77
1089,13945,99
1186,13945,64
1155,13945,97
1060,13945,83
1269,13945,87
1102,13945,93
1007,13945,100
1312,13946,92
1329,13946,84
1122,13946,87
1131,13946,85
1028,13946,72
1165,13946,98
1070,13946,96
1063,13946,87
1040,13947,98
1137,13947,97
1250,13947,81
1083,13947,83
1004,13947,95
1277,13947,72
1110,13947,83
1183,13947,66
1320,13948,76
1121,13948,69
1162,13948,96
1019,13948,79
1036,13948,64
1309,13948,88
1150,13948,66
1079,13948,79
1328,13949,80
1049,13949,71
1266,13949,89
1139,13949,84
1220,13949,90
1069,13949,80
1118,13949,93
1015,13949,85
1048,13950,84
1009,13950,76
1066,13950,91
1147,13950,82
1292,13950,87
1285,13950,93
1166,13950,81
1103,13950,76
1112,13951,96
1065,13951,93
1274,13951,74
1027,13951,88
1300,13951,80
1205,13951,97
